"sell_date","date_time","day_name","day_index","is_workday","year_season","money","coffee_name","category","caffeine_level","contains_milk","segment_name","segment_id"
"2025-01-21","2025-01-21 18:32:33",Tuesday,1,1,Winter,35,Hot Chocolate,Sweet,None,1,Evening,4
"2025-01-21","2025-01-21 18:54:13",Tuesday,1,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-01-21","2025-01-21 18:56:15",Tuesday,1,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-01-21","2025-01-21 19:15:21",Tuesday,1,1,Winter,25,Americano,Coffee,High,0,Evening,4
"2025-01-22","2025-01-22 11:24:46",Wednesday,2,1,Winter,21,Espresso,Coffee,High,0,Midday,2
"2025-01-22","2025-01-22 17:32:07",Wednesday,2,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-01-22","2025-01-22 18:49:59",Wednesday,2,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-01-22","2025-01-22 19:10:26",Wednesday,2,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-01-22","2025-01-22 19:11:23",Wednesday,2,1,Winter,35,Cappuccino,Coffee,Medium,1,Evening,4
"2025-01-22","2025-01-22 19:29:16",Wednesday,2,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-01-22","2025-01-22 20:14:31",Wednesday,2,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-01-24","2025-01-24 13:42:17",Friday,4,1,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-01-24","2025-01-24 13:43:38",Friday,4,1,Winter,25,Cortado,Coffee,Medium,1,Afternoon,3
"2025-01-24","2025-01-24 15:28:39",Friday,4,1,Winter,35,Cocoa,Sweet,None,1,Afternoon,3
"2025-01-24","2025-01-24 17:41:49",Friday,4,1,Winter,25,Americano,Coffee,High,0,Evening,4
"2025-01-24","2025-01-24 21:16:26",Friday,4,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-01-24","2025-01-24 22:31:56",Friday,4,1,Winter,35,Hot Chocolate,Sweet,None,1,Evening,4
"2025-01-24","2025-01-24 22:32:58",Friday,4,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-01-25","2025-01-25 13:21:04",Saturday,5,0,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-01-25","2025-01-25 14:38:25",Saturday,5,0,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-01-25","2025-01-25 14:39:35",Saturday,5,0,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-01-26","2025-01-26 12:35:23",Sunday,6,0,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-01-26","2025-01-26 12:36:34",Sunday,6,0,Winter,21,Espresso,Coffee,High,0,Midday,2
"2025-01-27","2025-01-27 08:07:42",Monday,0,1,Winter,25,Cortado,Coffee,Medium,1,Morning,1
"2025-01-27","2025-01-27 08:32:44",Monday,0,1,Winter,25,Americano,Coffee,High,0,Morning,1
"2025-01-27","2025-01-27 12:05:02",Monday,0,1,Winter,35,Cappuccino,Coffee,Medium,1,Midday,2
"2025-01-27","2025-01-27 13:45:09",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Afternoon,3
"2025-01-27","2025-01-27 15:27:54",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Afternoon,3
"2025-01-27","2025-01-27 15:29:01",Monday,0,1,Winter,25,Cortado,Coffee,Medium,1,Afternoon,3
"2025-01-27","2025-01-27 15:30:13",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Afternoon,3
"2025-01-27","2025-01-27 18:55:19",Monday,0,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-01-27","2025-01-27 19:02:40",Monday,0,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-01-27","2025-01-27 19:03:45",Monday,0,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-01-28","2025-01-28 08:26:37",Tuesday,1,1,Winter,35,Latte,Coffee,Medium,1,Morning,1
"2025-01-28","2025-01-28 09:33:17",Tuesday,1,1,Winter,25,Americano,Coffee,High,0,Morning,1
"2025-01-28","2025-01-28 11:56:27",Tuesday,1,1,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-01-28","2025-01-28 12:22:01",Tuesday,1,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-01-28","2025-01-28 16:19:08",Tuesday,1,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-01-28","2025-01-28 16:20:45",Tuesday,1,1,Winter,25,Cortado,Coffee,Medium,1,Evening,4
"2025-01-28","2025-01-28 17:40:01",Tuesday,1,1,Winter,25,Americano,Coffee,High,0,Evening,4
"2025-01-28","2025-01-28 20:11:51",Tuesday,1,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-01-28","2025-01-28 20:13:45",Tuesday,1,1,Winter,35,Cappuccino,Coffee,Medium,1,Evening,4
"2025-01-29","2025-01-29 09:38:47",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Morning,1
"2025-01-29","2025-01-29 16:25:37",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Evening,4
"2025-01-29","2025-01-29 19:19:08",Wednesday,2,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-01-29","2025-01-29 19:20:35",Wednesday,2,1,Winter,21,Espresso,Coffee,High,0,Evening,4
"2025-01-30","2025-01-30 09:18:06",Thursday,3,1,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-01-30","2025-01-30 10:12:34",Thursday,3,1,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-01-30","2025-01-30 11:26:29",Thursday,3,1,Winter,25,Cortado,Coffee,Medium,1,Midday,2
"2025-01-30","2025-01-30 12:42:16",Thursday,3,1,Winter,35,Hot Chocolate,Sweet,None,1,Midday,2
"2025-01-30","2025-01-30 13:02:01",Thursday,3,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-01-30","2025-01-30 14:41:42",Thursday,3,1,Winter,30,Americano with Milk,Coffee,High,1,Afternoon,3
"2025-01-30","2025-01-30 17:18:48",Thursday,3,1,Winter,35,Hot Chocolate,Sweet,None,1,Evening,4
"2025-01-30","2025-01-30 18:24:07",Thursday,3,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-01-30","2025-01-30 18:41:50",Thursday,3,1,Winter,25,Cortado,Coffee,Medium,1,Evening,4
"2025-01-31","2025-01-31 08:40:51",Friday,4,1,Winter,25,Americano,Coffee,High,0,Morning,1
"2025-01-31","2025-01-31 08:41:45",Friday,4,1,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-01-31","2025-01-31 09:17:15",Friday,4,1,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-01-31","2025-01-31 09:20:11",Friday,4,1,Winter,35,Cocoa,Sweet,None,1,Morning,1
"2025-01-31","2025-01-31 09:26:47",Friday,4,1,Winter,35,Cappuccino,Coffee,Medium,1,Morning,1
"2025-01-31","2025-01-31 09:27:48",Friday,4,1,Winter,35,Cappuccino,Coffee,Medium,1,Morning,1
"2025-01-31","2025-01-31 12:31:01",Friday,4,1,Winter,35,Latte,Coffee,Medium,1,Midday,2
"2025-01-31","2025-01-31 12:54:26",Friday,4,1,Winter,35,Latte,Coffee,Medium,1,Midday,2
"2025-01-31","2025-01-31 14:02:58",Friday,4,1,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-01-31","2025-01-31 16:48:34",Friday,4,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-01-31","2025-01-31 22:35:59",Friday,4,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-01-31","2025-01-31 22:37:02",Friday,4,1,Winter,25,Americano,Coffee,High,0,Evening,4
"2025-02-01","2025-02-01 08:50:24",Saturday,5,0,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-02-01","2025-02-01 10:07:23",Saturday,5,0,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-02-01","2025-02-01 13:14:47",Saturday,5,0,Winter,25,Cortado,Coffee,Medium,1,Afternoon,3
"2025-02-01","2025-02-01 13:15:29",Saturday,5,0,Winter,25,Cortado,Coffee,Medium,1,Afternoon,3
"2025-02-01","2025-02-01 14:35:19",Saturday,5,0,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-02-01","2025-02-01 14:36:17",Saturday,5,0,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-02-01","2025-02-01 15:49:59",Saturday,5,0,Winter,35,Latte,Coffee,Medium,1,Afternoon,3
"2025-02-01","2025-02-01 18:57:14",Saturday,5,0,Winter,35,Cappuccino,Coffee,Medium,1,Evening,4
"2025-02-01","2025-02-01 19:53:16",Saturday,5,0,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-01","2025-02-01 19:54:24",Saturday,5,0,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-01","2025-02-01 21:37:02",Saturday,5,0,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-02","2025-02-02 10:56:22",Sunday,6,0,Winter,35,Cappuccino,Coffee,Medium,1,Midday,2
"2025-02-02","2025-02-02 10:57:38",Sunday,6,0,Winter,35,Cappuccino,Coffee,Medium,1,Midday,2
"2025-02-02","2025-02-02 12:54:32",Sunday,6,0,Winter,35,Latte,Coffee,Medium,1,Midday,2
"2025-02-02","2025-02-02 12:56:05",Sunday,6,0,Winter,35,Latte,Coffee,Medium,1,Midday,2
"2025-02-02","2025-02-02 14:22:57",Sunday,6,0,Winter,30,Americano with Milk,Coffee,High,1,Afternoon,3
"2025-02-02","2025-02-02 16:45:08",Sunday,6,0,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-02","2025-02-02 16:46:57",Sunday,6,0,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-03","2025-02-03 07:03:25",Monday,0,1,Winter,35,Cappuccino,Coffee,Medium,1,Morning,1
"2025-02-03","2025-02-03 07:04:57",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-02-03","2025-02-03 08:04:04",Monday,0,1,Winter,21,Espresso,Coffee,High,0,Morning,1
"2025-02-03","2025-02-03 08:09:09",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-02-03","2025-02-03 10:15:39",Monday,0,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-03","2025-02-03 10:22:18",Monday,0,1,Winter,35,Cappuccino,Coffee,Medium,1,Midday,2
"2025-02-03","2025-02-03 10:49:59",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-02-03","2025-02-03 13:25:02",Monday,0,1,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-02-03","2025-02-03 13:32:54",Monday,0,1,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-02-03","2025-02-03 13:51:03",Monday,0,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-03","2025-02-03 14:06:37",Monday,0,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-03","2025-02-03 14:47:02",Monday,0,1,Winter,35,Latte,Coffee,Medium,1,Afternoon,3
"2025-02-03","2025-02-03 14:50:21",Monday,0,1,Winter,35,Latte,Coffee,Medium,1,Afternoon,3
"2025-02-03","2025-02-03 15:01:45",Monday,0,1,Winter,35,Latte,Coffee,Medium,1,Afternoon,3
"2025-02-03","2025-02-03 15:41:27",Monday,0,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-03","2025-02-03 17:01:27",Monday,0,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-03","2025-02-03 17:09:55",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-03","2025-02-03 17:11:07",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-03","2025-02-03 17:12:05",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-03","2025-02-03 17:13:22",Monday,0,1,Winter,35,Hot Chocolate,Sweet,None,1,Evening,4
"2025-02-03","2025-02-03 17:14:18",Monday,0,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-03","2025-02-03 17:15:41",Monday,0,1,Winter,35,Hot Chocolate,Sweet,None,1,Evening,4
"2025-02-03","2025-02-03 17:44:18",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-03","2025-02-03 18:09:00",Monday,0,1,Winter,25,Americano,Coffee,High,0,Evening,4
"2025-02-03","2025-02-03 20:44:14",Monday,0,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-04","2025-02-04 10:04:57",Tuesday,1,1,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-02-04","2025-02-04 10:11:31",Tuesday,1,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-04","2025-02-04 12:35:58",Tuesday,1,1,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-02-04","2025-02-04 13:07:39",Tuesday,1,1,Winter,25,Cortado,Coffee,Medium,1,Afternoon,3
"2025-02-04","2025-02-04 14:15:14",Tuesday,1,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-04","2025-02-04 14:17:36",Tuesday,1,1,Winter,30,Americano with Milk,Coffee,High,1,Afternoon,3
"2025-02-04","2025-02-04 14:19:49",Tuesday,1,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-04","2025-02-04 18:13:42",Tuesday,1,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-04","2025-02-04 19:05:22",Tuesday,1,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-04","2025-02-04 19:09:37",Tuesday,1,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-04","2025-02-04 19:10:28",Tuesday,1,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-04","2025-02-04 19:27:27",Tuesday,1,1,Winter,25,Cortado,Coffee,Medium,1,Evening,4
"2025-02-05","2025-02-05 08:42:11",Wednesday,2,1,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-02-05","2025-02-05 09:10:44",Wednesday,2,1,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-02-05","2025-02-05 11:49:36",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-05","2025-02-05 11:50:42",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-05","2025-02-05 11:51:45",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-05","2025-02-05 11:58:36",Wednesday,2,1,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-02-05","2025-02-05 12:10:47",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-05","2025-02-05 13:20:46",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-05","2025-02-05 13:43:43",Wednesday,2,1,Winter,21,Espresso,Coffee,High,0,Afternoon,3
"2025-02-05","2025-02-05 13:44:29",Wednesday,2,1,Winter,21,Espresso,Coffee,High,0,Afternoon,3
"2025-02-05","2025-02-05 14:57:53",Wednesday,2,1,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-02-05","2025-02-05 15:50:59",Wednesday,2,1,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-02-05","2025-02-05 16:34:20",Wednesday,2,1,Winter,35,Hot Chocolate,Sweet,None,1,Evening,4
"2025-02-05","2025-02-05 16:35:33",Wednesday,2,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-05","2025-02-05 16:36:34",Wednesday,2,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-05","2025-02-05 16:39:02",Wednesday,2,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-05","2025-02-05 16:41:10",Wednesday,2,1,Winter,35,Hot Chocolate,Sweet,None,1,Evening,4
"2025-02-05","2025-02-05 18:18:34",Wednesday,2,1,Winter,35,Cappuccino,Coffee,Medium,1,Evening,4
"2025-02-05","2025-02-05 18:19:49",Wednesday,2,1,Winter,35,Cappuccino,Coffee,Medium,1,Evening,4
"2025-02-05","2025-02-05 18:20:51",Wednesday,2,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-05","2025-02-05 18:25:29",Wednesday,2,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-05","2025-02-05 18:45:42",Wednesday,2,1,Winter,35,Cappuccino,Coffee,Medium,1,Evening,4
"2025-02-05","2025-02-05 19:06:46",Wednesday,2,1,Winter,35,Hot Chocolate,Sweet,None,1,Evening,4
"2025-02-05","2025-02-05 20:03:21",Wednesday,2,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-06","2025-02-06 07:16:49",Thursday,3,1,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-02-06","2025-02-06 13:59:21",Thursday,3,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-06","2025-02-06 14:55:32",Thursday,3,1,Winter,30,Americano with Milk,Coffee,High,1,Afternoon,3
"2025-02-06","2025-02-06 14:59:22",Thursday,3,1,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-02-06","2025-02-06 16:14:50",Thursday,3,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-06","2025-02-06 17:09:46",Thursday,3,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-06","2025-02-06 17:54:25",Thursday,3,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-06","2025-02-06 19:53:13",Thursday,3,1,Winter,35,Cappuccino,Coffee,Medium,1,Evening,4
"2025-02-06","2025-02-06 19:55:07",Thursday,3,1,Winter,21,Espresso,Coffee,High,0,Evening,4
"2025-02-06","2025-02-06 20:06:59",Thursday,3,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-06","2025-02-06 20:07:47",Thursday,3,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-06","2025-02-06 20:23:14",Thursday,3,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-07","2025-02-07 08:44:50",Friday,4,1,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-02-07","2025-02-07 09:07:05",Friday,4,1,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-02-07","2025-02-07 10:49:23",Friday,4,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-07","2025-02-07 12:09:39",Friday,4,1,Winter,35,Cocoa,Sweet,None,1,Midday,2
"2025-02-07","2025-02-07 12:51:22",Friday,4,1,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-02-07","2025-02-07 12:58:52",Friday,4,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-07","2025-02-07 16:04:11",Friday,4,1,Winter,25,Cortado,Coffee,Medium,1,Evening,4
"2025-02-07","2025-02-07 16:22:13",Friday,4,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-07","2025-02-07 16:23:14",Friday,4,1,Winter,35,Hot Chocolate,Sweet,None,1,Evening,4
"2025-02-07","2025-02-07 16:24:35",Friday,4,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-07","2025-02-07 18:42:37",Friday,4,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-07","2025-02-07 18:43:36",Friday,4,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-07","2025-02-07 18:44:31",Friday,4,1,Winter,25,Cortado,Coffee,Medium,1,Evening,4
"2025-02-07","2025-02-07 18:45:23",Friday,4,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-07","2025-02-07 20:10:59",Friday,4,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-07","2025-02-07 20:30:57",Friday,4,1,Winter,25,Cortado,Coffee,Medium,1,Evening,4
"2025-02-08","2025-02-08 09:01:43",Saturday,5,0,Winter,25,Americano,Coffee,High,0,Morning,1
"2025-02-08","2025-02-08 10:56:17",Saturday,5,0,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-02-08","2025-02-08 11:02:41",Saturday,5,0,Winter,25,Cortado,Coffee,Medium,1,Midday,2
"2025-02-08","2025-02-08 11:39:34",Saturday,5,0,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-08","2025-02-08 12:46:13",Saturday,5,0,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-08","2025-02-08 13:26:48",Saturday,5,0,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-08","2025-02-08 15:07:04",Saturday,5,0,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-08","2025-02-08 15:08:09",Saturday,5,0,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-09","2025-02-09 08:49:24",Sunday,6,0,Winter,35,Cocoa,Sweet,None,1,Morning,1
"2025-02-09","2025-02-09 10:31:09",Sunday,6,0,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-02-09","2025-02-09 10:51:28",Sunday,6,0,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-09","2025-02-09 12:05:05",Sunday,6,0,Winter,35,Latte,Coffee,Medium,1,Midday,2
"2025-02-09","2025-02-09 15:13:09",Sunday,6,0,Winter,35,Cocoa,Sweet,None,1,Afternoon,3
"2025-02-09","2025-02-09 15:14:02",Sunday,6,0,Winter,35,Latte,Coffee,Medium,1,Afternoon,3
"2025-02-09","2025-02-09 15:15:58",Sunday,6,0,Winter,35,Hot Chocolate,Sweet,None,1,Afternoon,3
"2025-02-09","2025-02-09 15:16:52",Sunday,6,0,Winter,35,Cocoa,Sweet,None,1,Afternoon,3
"2025-02-09","2025-02-09 16:20:19",Sunday,6,0,Winter,25,Cortado,Coffee,Medium,1,Evening,4
"2025-02-10","2025-02-10 07:01:47",Monday,0,1,Winter,25,Americano,Coffee,High,0,Morning,1
"2025-02-10","2025-02-10 08:16:32",Monday,0,1,Winter,25,Americano,Coffee,High,0,Morning,1
"2025-02-10","2025-02-10 08:24:56",Monday,0,1,Winter,25,Americano,Coffee,High,0,Morning,1
"2025-02-10","2025-02-10 11:11:43",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-02-10","2025-02-10 13:08:50",Monday,0,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-10","2025-02-10 13:11:06",Monday,0,1,Winter,35,Cocoa,Sweet,None,1,Afternoon,3
"2025-02-10","2025-02-10 13:26:55",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Afternoon,3
"2025-02-10","2025-02-10 13:40:13",Monday,0,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-10","2025-02-10 14:01:52",Monday,0,1,Winter,35,Latte,Coffee,Medium,1,Afternoon,3
"2025-02-10","2025-02-10 14:07:41",Monday,0,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-10","2025-02-10 14:11:46",Monday,0,1,Winter,35,Cocoa,Sweet,None,1,Afternoon,3
"2025-02-10","2025-02-10 14:15:45",Monday,0,1,Winter,35,Cocoa,Sweet,None,1,Afternoon,3
"2025-02-10","2025-02-10 15:01:55",Monday,0,1,Winter,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2025-02-10","2025-02-10 15:14:01",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Afternoon,3
"2025-02-10","2025-02-10 15:46:03",Monday,0,1,Winter,35,Latte,Coffee,Medium,1,Afternoon,3
"2025-02-10","2025-02-10 15:47:44",Monday,0,1,Winter,35,Hot Chocolate,Sweet,None,1,Afternoon,3
"2025-02-10","2025-02-10 16:20:55",Monday,0,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-10","2025-02-10 17:12:02",Monday,0,1,Winter,25,Americano,Coffee,High,0,Evening,4
"2025-02-10","2025-02-10 18:27:15",Monday,0,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-10","2025-02-10 19:14:01",Monday,0,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-10","2025-02-10 19:14:54",Monday,0,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-11","2025-02-11 10:38:26",Tuesday,1,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-11","2025-02-11 11:19:15",Tuesday,1,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-11","2025-02-11 11:20:12",Tuesday,1,1,Winter,30,Americano with Milk,Coffee,High,1,Midday,2
"2025-02-11","2025-02-11 11:21:08",Tuesday,1,1,Winter,35,Cocoa,Sweet,None,1,Midday,2
"2025-02-11","2025-02-11 15:56:50",Tuesday,1,1,Winter,35,Hot Chocolate,Sweet,None,1,Afternoon,3
"2025-02-11","2025-02-11 16:09:08",Tuesday,1,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-11","2025-02-11 16:49:41",Tuesday,1,1,Winter,21,Espresso,Coffee,High,0,Evening,4
"2025-02-11","2025-02-11 17:35:35",Tuesday,1,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-11","2025-02-11 17:36:42",Tuesday,1,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-11","2025-02-11 17:44:13",Tuesday,1,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-11","2025-02-11 17:50:40",Tuesday,1,1,Winter,25,Americano,Coffee,High,0,Evening,4
"2025-02-11","2025-02-11 17:54:38",Tuesday,1,1,Winter,30,Americano with Milk,Coffee,High,1,Evening,4
"2025-02-11","2025-02-11 19:04:11",Tuesday,1,1,Winter,35,Latte,Coffee,Medium,1,Evening,4
"2025-02-11","2025-02-11 19:05:04",Tuesday,1,1,Winter,35,Cocoa,Sweet,None,1,Evening,4
"2025-02-12","2025-02-12 07:16:57",Wednesday,2,1,Winter,35,Cappuccino,Coffee,Medium,1,Morning,1
"2025-02-12","2025-02-12 07:35:38",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Morning,1
"2025-02-12","2025-02-12 08:54:36",Wednesday,2,1,Winter,35,Cocoa,Sweet,None,1,Morning,1
"2025-02-12","2025-02-12 09:19:46",Wednesday,2,1,Winter,30,Americano with Milk,Coffee,High,1,Morning,1
"2025-02-12","2025-02-12 10:43:13",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-12","2025-02-12 12:43:29",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Midday,2
"2025-02-12","2025-02-12 13:08:09",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Afternoon,3
"2025-02-12","2025-02-12 13:41:40",Wednesday,2,1,Winter,35,Hot Chocolate,Sweet,None,1,Afternoon,3
"2025-02-12","2025-02-12 15:41:25",Wednesday,2,1,Winter,35,Hot Chocolate,Sweet,None,1,Afternoon,3
"2025-02-12","2025-02-12 15:42:17",Wednesday,2,1,Winter,35,Latte,Coffee,Medium,1,Afternoon,3
"2025-02-12","2025-02-12 15:43:35",Wednesday,2,1,Winter,35,Hot Chocolate,Sweet,None,1,Afternoon,3
"2025-02-12","2025-02-12 16:12:58",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Evening,4
"2025-02-12","2025-02-12 16:26:09",Wednesday,2,1,Winter,25,Americano,Coffee,High,0,Evening,4
